,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,수주량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200,제품명
2021-03-16,9.194135338345864,2.377593984962406,68.89127819548872,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-03-16,9.194135338345864,2.377593984962406,68.89127819548872,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-03-16,9.194135338345864,2.377593984962406,68.89127819548872,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-03-16,9.194135338345864,2.377593984962406,68.89127819548872,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,728000.0,644379.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,155000.0,109035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,86000.0,79991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,42000.0,37943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,34000.0,34320.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,256000.0,191939.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,63000.0,67926.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,75000.0,93396.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,220000.0,252961.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,10000.0,9264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,5000.0,4772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,21000.0,20206.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,8000.0,7031.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,45000.0,51424.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,5000.0,6344.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,5000.0,6013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,15000.0,12034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-03-23,8.850977443609024,1.0063157894736845,63.0784962406015,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,658550.0,766478.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,64000.0,67031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,69000.0,52345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,74000.0,81707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,20000.0,16264.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,286000.0,255309.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,70000.0,49863.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,180000.0,231853.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,10000.0,11643.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,234000.0,248808.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,40000.0,42035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,12000.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,8000.0,8202.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,18000.0,14932.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,24000.0,17223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,5000.0,4157.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,5000.0,6152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,3000.0,3206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,7000.0,5050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-03-30,11.845563909774436,4.688120300751879,62.68466165413535,0.0,0.5,0.8593096297591948,1057.6774193548388,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,679000.0,845979.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,205000.0,217276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,122570.0,109610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,60000.0,57573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,23000.0,25325.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,291000.0,320858.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,55000.0,51838.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,80000.0,84740.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,10000.0,8314.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,267000.0,330372.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,50000.0,59507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,12000.0,13850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,10000.0,8332.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,32000.0,41594.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,46000.0,55103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,9000.0,7301.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,5000.0,6086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,2000.0,2180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,2500.0,3172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-04-06,12.637443609022556,5.777443609022556,63.07413533834586,0.0,0.5,0.7702561700609528,1131.4967741935484,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,526000.0,396772.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,95000.0,86542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,84000.0,81707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,39000.0,28583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,7000.0,5091.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,227000.0,226866.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,50000.0,38827.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,155000.0,116936.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,233000.0,279581.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,27000.0,32585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,12000.0,9965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,18000.0,22815.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,13000.0,14557.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,41000.0,47461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,13000.0,13958.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,5000.0,5052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
